ein,filer_name,filer_state,ccn,rpt_rec_num,hcris_name,hcris_state,jaccard,hospital_facilities_cnt,match_type,match_scope,allocation_share,total_costs
550357057,Wheeling Hospital Inc,WV,510050,823977,WHEELING HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,463084707.0
420842204,PELLA REGIONAL HEALTH CENTER,IA,161367,817202,PELLA REGIONAL HEALTH CENTER,IA,1.0,1,single_facility_jaccard,same_state,1.0,112280640.0
390804125,HUDSON HOSPITAL INC,WI,521335,787285,HUDSON HOSPITAL,WI,1.0,1,single_facility_jaccard,same_state,1.0,72172814.0
410956618,REGIONS HOSPITAL,MN,240106,826341,REGIONS HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,977472383.0
410811697,LAKEVIEW MEMORIAL HOSPITAL,MN,240066,774555,LAKEVIEW MEMORIAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,181156233.0
010263198,Down East Community Hospital,ME,201311,775876,DOWN EAST COMMUNITY HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,50342091.0
571067254,Bon Secours-St Francis Xavier Hospital Inc,SC,420065,821821,BON SECOURS ST. FRANCIS XAVIER HOSPI,SC,0.833,1,single_facility_jaccard,same_state,1.0,425537940.0
464249555,GOUVERNEUR HOSPITAL,NY,331315,821434,GOUVERNEUR HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,28564344.0
452694620,TEXAS HEALTH HUGULEY INC,TX,450677,822239,TEXAS HEALTH HUGULEY,TX,1.0,1,single_facility_jaccard,same_state,1.0,245646058.0
310537095,UPPER VALLEY MEDICAL CENTER,OH,360174,817610,UPPER VALLEY MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,138421367.0
161012691,CANTON-POTSDAM HOSPITAL,NY,330197,822841,CANTON-POTSDAM HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,189854297.0
160743029,UNITED MEMORIAL MEDICAL CENTER,NY,330073,827263,UNITED MEMORIAL MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,120240697.0
264626264,ST MARTIN HOSPITAL INC,LA,191302,800857,ST MARTIN HOSPITAL,LA,1.0,1,single_facility_jaccard,same_state,1.0,36544550.0
340714357,CHILDREN'S HOSPITAL MEDICAL CENTER OF,OH,363300,794910,CHILDRENS HOSPITAL MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,2894868371.0
470426285,MEMORIAL COMMUNITY HOSPITAL,NE,281359,817475,MEMORIAL COMMUNITY HOSPITAL,NE,1.0,1,single_facility_jaccard,same_state,1.0,44870872.0
630307306,The Children's Hospital of Alabama,AL,013300,774807,THE CHILDRENS HOSPITAL OF ALABAMA,AL,1.0,1,single_facility_jaccard,same_state,1.0,789363018.0
420680354,THE FINLEY HOSPITAL,IA,160117,823581,THE FINLEY HOSPITAL,IA,1.0,1,single_facility_jaccard,same_state,1.0,126597654.0
150533578,LITTLE FALLS HOSPITAL,NY,331311,779170,LITTLE FALLS HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,44299205.0
231550955,DEBORAH HEART AND LUNG CENTER,NJ,310031,819126,DEBORAH HEART AND LUNG CENTER,NJ,1.0,1,single_facility_jaccard,same_state,1.0,198236139.0
363297173,Edward Hospital,IL,140231,818387,EDWARD HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,689903002.0
362170155,Morris Hospital,IL,140101,825985,MORRIS HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,203188177.0
131740114,MONTEFIORE MEDICAL CENTER,NY,330059,826205,MONTEFIORE MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,4368835956.0
951183919,SAN ANTONIO REGIONAL HOSPITAL,CA,050099,818970,SAN ANTONIO REGIONAL HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,390426860.0
680249685,JOHN MUIR BEHAVIORAL HEALTH,CA,054131,815360,JOHN MUIR BEHAVIORAL HEALTH,CA,1.0,1,single_facility_jaccard,same_state,1.0,45186486.0
370662561,ANDERSON HOSPITAL,IL,140289,825168,ANDERSON HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,158565340.0
221487322,HOLY NAME MEDICAL CENTER INC,NJ,310008,823712,HOLY NAME HOSPITAL,NJ,1.0,1,single_facility_jaccard,same_state,1.0,442236535.0
562276994,DAVIE MEDICAL CENTER,NC,340187,817047,DAVIE MEDICAL CENTER,NC,1.0,1,single_facility_jaccard,same_state,1.0,85017942.0
160743921,BERTRAND CHAFFEE HOSPITAL,NY,330111,819864,BERTRAND CHAFFEE HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,33420354.0
344428218,FIRELANDS REGIONAL MEDICAL CENTER,OH,360025,822854,FIRELANDS REGIONAL MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,228555512.0
111635088,MERCY MEDICAL CENTER,NY,330259,821167,MERCY MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,295873657.0
231352187,GEISINGER-LEWISTOWN HOSPITAL,PA,390048,821990,GEISINGER LEWISTOWN HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,198620795.0
208316475,MAPLE GROVE HOSPITAL CORPORATION,MN,240214,827242,MAPLE GROVE HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,202013233.0
261286647,Baptist Health Extended Care Hospital,AR,042012,820174,BAPTIST HEALTH EXTENDED CARE,AR,1.0,1,single_facility_jaccard,same_state,1.0,13098808.0
460278210,COTEAU DES PRAIRIES HOSPITAL,SD,431339,816254,COTEAU DES PRAIRIES,SD,1.0,1,single_facility_jaccard,same_state,1.0,20272037.0
112050523,ST FRANCIS HOSPITAL,NY,330182,819886,ST. FRANCIS HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,722075682.0
371363001,RICHLAND MEMORIAL HOSPITAL,IL,140147,775847,RICHLAND MEMORIAL HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,63700314.0
344441792,H B MAGRUDER MEMORIAL HOSPITAL,OH,361314,775744,H B MAGRUDER MEMORIAL HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,54524016.0
540555201,SOUTHSIDE COMMUNITY HOSPITAL INC,VA,490090,827459,SOUTHSIDE COMMUNITY HOSPITAL,VA,1.0,1,single_facility_jaccard,same_state,1.0,101117705.0
311131099,OHIO COUNTY HOSPITAL CORPORATION,KY,181323,818995,OHIO COUNTY HOSPITAL,KY,1.0,1,single_facility_jaccard,same_state,1.0,58985433.0
350868085,PARKVIEW HOSPITAL INC,IN,150021,825169,PARKVIEW HOSPITAL,IN,1.0,1,single_facility_jaccard,same_state,1.0,1453002975.0
351135451,PARK CENTER INC,IN,154060,779696,PARK CENTER  INC.,IN,1.0,1,single_facility_jaccard,same_state,1.0,39846597.0
382776791,BRONSON BATTLE CREEK HOSPITAL,MI,230075,825568,BRONSON BATTLE CREEK,MI,1.0,1,single_facility_jaccard,same_state,1.0,291062732.0
930429015,Portland Adventist Medical Center,OR,380060,821183,ADVENTIST MEDICAL CENTER-PORTLAND,OR,1.0,1,single_facility_jaccard,same_state,1.0,351068819.0
311518658,POMERENE HOSPITAL,OH,360148,775737,POMERENE HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,33774472.0
810231792,HOLY ROSARY HEALTHCARE,MT,271347,796026,HOLY ROSARY HEALTHCARE,MT,1.0,1,single_facility_jaccard,same_state,1.0,72296825.0
382947657,HENRY FORD MACOMB HOSPITAL CORPORATION,MI,230047,823303,HENRY FORD HEALTH MACOMB HOSPITAL,MI,1.0,1,single_facility_jaccard,same_state,1.0,509358008.0
382791823,HENRY FORD WYANDOTTE HOSPITAL,MI,230146,823597,HENRY FORD HEALTH WYANDOTTE HOSPITAL,MI,1.0,1,single_facility_jaccard,same_state,1.0,312650239.0
870838415,MENTAL HEALTH EMERGENCY CENTER INC,WI,524044,781551,MENTAL HEALTH EMERGENCY CENTER,WI,1.0,1,single_facility_jaccard,same_state,1.0,15088787.0
344428598,Wayne Hospital Company,OH,360044,821058,WAYNE HOSPITAL COMPANY,OH,1.0,1,single_facility_jaccard,same_state,1.0,70352718.0
550359755,Jefferson Memorial Hospital,WV,511319,775779,JEFFERSON MEMORIAL HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,60603816.0
550383321,City Hospital Inc,WV,510008,827342,CITY HOSPITAL INC.,WV,1.0,1,single_facility_jaccard,same_state,1.0,250788502.0
131624070,Lenox Hill Hospital,NY,330119,826677,LENOX HILL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,1318116220.0
390926284,Prairie du Chien Memorial Hospital,WI,521330,816499,PRAIRIE DU CHIEN MEMORIAL HOSPITAL,WI,1.0,1,single_facility_jaccard,same_state,1.0,56577349.0
410837659,MINNESOTA VALLEY HEALTH CENTER INC,MN,241375,814545,MINNESOTA VALLEY HEALTH CENTER  INC.,MN,1.0,1,single_facility_jaccard,same_state,1.0,15822162.0
930386936,Mid-Columbia Medical Center,OR,380001,821182,MID-COLUMBIA MEDICAL CENTER,OR,1.0,1,single_facility_jaccard,same_state,1.0,127815186.0
450458242,Southwest Healthcare Services,ND,351313,799834,SOUTHWEST HEALTHCARE SERVICES,ND,1.0,1,single_facility_jaccard,same_state,1.0,16162553.0
111667761,SOUTH SHORE UNIVERSITY HOSPITAL,NY,330043,825843,SOUTH SHORE UNIVERSITY HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,716243849.0
050615150,BayCare Alliant Hospital Inc,FL,102021,820838,BAYCARE ALLIANT HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,21387058.0
475387418,Bartow Regional Medical Center Inc,FL,100121,827197,BARTOW REGIONAL MEDICAL CENTER,FL,1.0,1,single_facility_jaccard,same_state,1.0,77701847.0
344446484,DEFIANCE HOSPITAL INC,OH,361328,826365,DEFIANCE HOSPITAL INC.,OH,1.0,1,single_facility_jaccard,same_state,1.0,59425290.0
930391573,GOOD SAMARITAN HOSPITAL CORVALLIS,OR,380014,821351,GOOD SAMARITAN HOSPITAL CORVALLIS,OR,1.0,1,single_facility_jaccard,same_state,1.0,536309982.0
550372580,MONTGOMERY GENERAL HOSPITAL INC,WV,511318,815155,MONTGOMERY GENERAL HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,30046543.0
020222215,St Joseph Hospital,NH,300011,819819,ST. JOSEPH HOSPITAL,NH,1.0,1,single_facility_jaccard,same_state,1.0,220420535.0
160755761,CUBA MEMORIAL HOSPITAL INC,NY,331301,814707,CUBA MEMORIAL HOSPITAL INC,NY,1.0,1,single_facility_jaccard,same_state,1.0,11412924.0
391157876,BEAVER DAM COMMUNITY HOSPITALS INC,WI,520076,825942,BEAVER DAM COMMUNITY HOSPITALS,WI,1.0,1,single_facility_jaccard,same_state,1.0,102430600.0
133957095,The New York and Presbyterian Hospital,NY,330101,826208,NEW YORK PRESBYTERIAN HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,8947212593.0
464420358,Claiborne Medical Center,TN,440057,817422,CLAIBORNE MEDICAL CENTER,TN,1.0,1,single_facility_jaccard,same_state,1.0,32090651.0
390806359,THEDACARE MEDICAL CENTER - BERLIN INC,WI,521355,775006,THEDACARE-BERLIN,WI,1.0,1,single_facility_jaccard,same_state,1.0,55145926.0
341571750,Harrison Community Hospital,OH,361311,795651,HARRISON COMMUNITY HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,13784081.0
263710229,Roper St Francis Hospital - Berkeley Inc,SC,420110,821834,ROPER ST. FRANCIS HOSPITAL-BERKELEY,SC,1.0,1,single_facility_jaccard,same_state,1.0,89404013.0
314379519,LICKING MEMORIAL HOSPITAL,OH,360218,825025,LICKING MEMORIAL HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,265001017.0
150533577,SAMARITAN MEDICAL CENTER,NY,330157,826680,SAMARITAN MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,261252281.0
464958152,ACADIA GENERAL HOSPITAL INC,LA,190044,824561,ACADIA GENERAL HOSPITAL,LA,1.0,1,single_facility_jaccard,same_state,1.0,53396558.0
210662542,CAPE REGIONAL MEDICAL CENTER INC,NJ,310011,826664,CAPE REGIONAL MEDICAL CENTER,NJ,1.0,1,single_facility_jaccard,same_state,1.0,140383004.0
135562304,NEW YORK EYE & EAR INFIRMARY,NY,330100,822836,NEW YORK EYE AND EAR INFIRMARY,NY,1.0,1,single_facility_jaccard,same_state,1.0,132784309.0
420698265,ALLEN MEMORIAL HOSPITAL CORPORATION,IA,160110,823580,ALLEN MEMORIAL HOSPITAL,IA,1.0,1,single_facility_jaccard,same_state,1.0,288859605.0
362264414,St Bernard Hospital,IL,140103,824497,ST. BERNARD HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,115102723.0
831362276,METHODIST FREMONT HEALTH,NE,280077,822820,METHODIST FREMONT HEALTH,NE,1.0,1,single_facility_jaccard,same_state,1.0,120250035.0
420680355,JENNIE EDMUNDSON MEMORIAL HOSPITAL,IA,160047,822636,JENNIE EDMUNDSON MEMORIAL,IA,1.0,1,single_facility_jaccard,same_state,1.0,123088332.0
111631788,JAMAICA HOSPITAL MEDICAL CENTER,NY,330014,826495,JAMAICA HOSPITAL MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,726823753.0
221750190,CENTRASTATE MEDICAL CENTER INC,NJ,310111,822968,CENTRASTATE MEDICAL CENTER,NJ,1.0,1,single_facility_jaccard,same_state,1.0,364331836.0
390819992,Edgerton Hospital and Health,WI,521319,818299,EDGERTON HOSPITAL & HEALTH SERVICES,WI,1.0,1,single_facility_jaccard,same_state,1.0,28478612.0
951945832,VALLEY PRESBYTERIAN HOSPITAL,CA,050126,826585,VALLEY PRESBYTERIAN HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,319147769.0
930415219,SANTIAM MEMORIAL HOSPITAL,OR,380056,818709,SANTIAM MEMORIAL HOSPITAL,OR,1.0,1,single_facility_jaccard,same_state,1.0,92562597.0
952082686,RIDGECREST REGIONAL HOSPITAL,CA,051333,795577,RIDGECREST REGIONAL HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,155884641.0
831869297,Texas Health Hospital Mansfield,TX,670309,825954,TEXAS HEALTH HOSPITAL MANSFIELD,TX,1.0,1,single_facility_jaccard,same_state,1.0,71850818.0
111630755,THE BROOKLYN HOSPITAL CENTER,NY,330056,822385,THE BROOKLYN HOSPITAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,460558026.0
472378825,RUSSELLVILLE HOSPITAL INC,AL,010158,820056,RUSSELLVILLE HOSPITAL,AL,1.0,1,single_facility_jaccard,same_state,1.0,52625872.0
710403278,JOHNSON REGIONAL MEDICAL CENTER,AR,040002,826579,JOHNSON REGIONAL MEDICAL CENTER,AR,1.0,1,single_facility_jaccard,same_state,1.0,33882005.0
232193572,GEISINGER-BLOOMSBURG HOSPITAL,PA,390003,827426,GEISINGER BLOOMSBURG HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,66092248.0
480630224,COMMUNITY MEMORIAL HEALTHCARE INC,KS,171363,814365,COMMUNITY MEMORIAL HEALTHCARE  INC.,KS,1.0,1,single_facility_jaccard,same_state,1.0,26375298.0
610482973,Jennie Stuart Medical Center Inc,KY,180051,824965,JENNIE STUART MEDICAL CENTER,KY,1.0,1,single_facility_jaccard,same_state,1.0,156681567.0
480581968,SUSAN B ALLEN MEMORIAL HOSPITAL,KS,170017,826629,SUSAN B. ALLEN MEMORIAL HOSPITAL,KS,1.0,1,single_facility_jaccard,same_state,1.0,34154215.0
160960470,CROUSE HEALTH HOSPITAL INC,NY,330203,826214,CROUSE HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,473818177.0
371305510,TOUCHETTE REGIONAL HOSPITAL,IL,140077,826613,TOUCHETTE REGIONAL HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,57450574.0
232720289,ENDLESS MOUNTAINS HEALTH SYSTEMS INC,PA,391306,817617,ENDLESS MOUNTAINS HEALTH SYSTEMS,PA,1.0,1,single_facility_jaccard,same_state,1.0,20253090.0
352621082,Grand Island Regional Medical Center Inc,NE,280139,822827,GRAND ISLAND REGIONAL MEDICAL CENTER,NE,1.0,1,single_facility_jaccard,same_state,1.0,78798348.0
111888924,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,NY,330286,821169,GOOD SAMARITAN HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,688551014.0
150559686,CLAXTON-HEPBURN MEDICAL CENTER,NY,330211,808439,CLAXTON HEPBURN MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,112635318.0
390808509,THE MONROE CLINIC INC,WI,520028,825938,MONROE CLINIC,WI,1.0,1,single_facility_jaccard,same_state,1.0,167953332.0
453957368,POLK MEDICAL CENTER INC,GA,111330,820339,POLK MEDICAL CENTER,GA,1.0,1,single_facility_jaccard,same_state,1.0,30216307.0
350892672,Reid Hospital & Health Care Services Inc,IN,150048,824512,REID HOSPITAL & HEALTH CARE SERVICES,IN,1.0,1,single_facility_jaccard,same_state,1.0,367255675.0
540648699,HALIFAX REGIONAL HOSPITAL INC,VA,490013,824871,HALIFAX REGIONAL HOSPITAL,VA,1.0,1,single_facility_jaccard,same_state,1.0,109361475.0
160835446,IRA DAVENPORT MEMORIAL HOSPITAL INC,NY,330144,775580,IRA DAVENPORT MEMORIAL HOSPITAL  INC,NY,1.0,1,single_facility_jaccard,same_state,1.0,29222877.0
010545327,Penobscot Valley Hospital,ME,201303,815737,PENOBSCOT VALLEY HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,22068042.0
460361016,PHILIP HEALTH SERVICES INC,SD,431319,773883,PHILIP HEALTH SERVICES INC,SD,1.0,1,single_facility_jaccard,same_state,1.0,17621861.0
340753531,SOUTHWEST GENERAL HEALTH CENTER,OH,360155,818822,SOUTHWEST GENERAL HEALTH CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,379610191.0
410786046,LAKE VIEW MEMORIAL HOSPITAL INC,MN,241308,814527,LAKE VIEW MEMORIAL HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,20179030.0
222325405,CAYUGA MEDICAL CENTER AT ITHACA,NY,330307,826683,CAYUGA MEDICAL CENTER AT ITHACA,NY,1.0,1,single_facility_jaccard,same_state,1.0,368178596.0
451257972,Three Rivers Health System Inc,MI,230015,826006,THREE RIVERS HEALTH,MI,1.0,1,single_facility_jaccard,same_state,1.0,63376705.0
460274380,WINNER REGIONAL HEALTHCARE CENTER,SD,431334,820688,WINNER REGIONAL HEALTHCARE CENTER,SD,1.0,1,single_facility_jaccard,same_state,1.0,27611936.0
820207116,Bonner General Hospital Inc,ID,131328,821034,BONNER GENERAL HOSPITAL,ID,1.0,1,single_facility_jaccard,same_state,1.0,56962659.0
411865874,Grand Itasca Clinic and Hospital,MN,240064,825227,GRAND ITASCA CLINIC AND HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,95463641.0
272305304,SWEDISH EDMONDS,WA,500026,825068,SWEDISH EDMONDS,WA,1.0,1,single_facility_jaccard,same_state,1.0,296138925.0
160743301,BROOKS-TLC HOSPITAL SYSTEM,NY,330229,827270,BROOKS-TLC HOSPITAL SYSTEM  INC.,NY,1.0,1,single_facility_jaccard,same_state,1.0,54102980.0
410907986,ST FRANCIS REGIONAL MEDICAL CENTER,MN,240104,827240,ST. FRANCIS REGIONAL MEDICAL CENTER,MN,1.0,1,single_facility_jaccard,same_state,1.0,189384881.0
341883132,BAY PARK COMMUNITY HOSPITAL,OH,360259,822305,BAY PARK COMMUNITY HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,87857911.0
344430849,MEMORIAL HOSPITAL,OH,360156,821060,MEMORIAL HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,67792366.0
351069822,COMMUNITY HOSPITAL OF ANDERSON AND,IN,150113,823755,COMMUNITY HOSPITAL ANDERSON,IN,1.0,1,single_facility_jaccard,same_state,1.0,177002288.0
237042323,Indiana University Health Bedford Inc,IN,151328,820345,INDIANA UNIVERSITY HEALTH BEDFORD,IN,1.0,1,single_facility_jaccard,same_state,1.0,76828331.0
160743226,UPMC CHAUTAUQUA AT WCA,NY,330239,825855,UPMC CHAUTAUQUA AT WCA,NY,1.0,1,single_facility_jaccard,same_state,1.0,134249277.0
310809436,Greene Memorial Hospital Inc,OH,360026,821338,GREENE MEMORIAL HOSPITAL  INC.,OH,1.0,1,single_facility_jaccard,same_state,1.0,39529509.0
620790132,Cumberland Medical Center,TN,440009,814912,CUMBERLAND MEDICAL CENTER,TN,1.0,1,single_facility_jaccard,same_state,1.0,82852859.0
621114867,LeConte Medical Center,TN,440081,821460,LECONTE MEDICAL CENTER,TN,1.0,1,single_facility_jaccard,same_state,1.0,105892389.0
390869788,THEDACARE MEDICAL CENTER - NEW LONDON INC,WI,521326,815178,THEDACARE MEDICAL CENTER-NEW LONDON,WI,1.0,1,single_facility_jaccard,same_state,1.0,30717908.0
741180155,THE METHODIST HOSPITAL,TX,450358,822007,THE METHODIST HOSPITAL,TX,1.0,1,single_facility_jaccard,same_state,1.0,2302726242.0
111352310,SOUTH NASSAU COMMUNITIES HOSPITAL INC,NY,330198,827516,SOUTH NASSAU COMMUNITIES HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,665306241.0
550379108,BROADDUS HOSPITAL ASSOCIATION INC,WV,511300,776827,BROADDUS HOSPITAL ASSOCIATION,WV,1.0,1,single_facility_jaccard,same_state,1.0,21393383.0
853994078,MON HEALTH MARION NEIGHBORHOOD,WV,510093,822019,MON HEALTH MARION NEIGHBORHOOD HOSPI,WV,0.75,1,single_facility_jaccard,same_state,1.0,8198535.0
862728785,Calais Community Hospital,ME,201305,815739,CALAIS COMMUNITY HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,23358462.0
160743032,GENEVA GENERAL HOSPITAL,NY,330058,826500,GENEVA GENERAL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,121153740.0
160743134,THE ROCHESTER GENERAL HOSPITAL,NY,330125,826209,ROCHESTER GENERAL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,1240204696.0
390806367,MERITER HOSPITAL INC,WI,520089,826759,MERITER HOSPITAL  INC.,WI,1.0,1,single_facility_jaccard,same_state,1.0,537727684.0
815034179,UNITYPOINT HEALTH-MARSHALLTOWN,IA,160001,822629,UNITYPOINT HEALTH-MARSHALLTOWN,IA,1.0,1,single_facility_jaccard,same_state,1.0,67537860.0
610518022,LIVINGSTON HOSPITAL & HEALTHCARE,KY,181320,809252,LIVINGSTON HOSPITAL,KY,1.0,1,single_facility_jaccard,same_state,1.0,22827478.0
150539039,AURELIA OSBORN FOX MEMORIAL HOSPITAL,NY,330085,826503,AURELIA OSBORN FOX MEMORIAL HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,95015059.0
250965588,Uniontown Hospital,PA,390041,826067,UNIONTOWN HOSPITAL,PA,1.0,1,single_facility_jaccard,same_state,1.0,137115836.0
370624255,COMMUNITY HOSPITAL OF STAUNTON,IL,141306,773548,COMMUNITY HOSPITAL OF STAUNTON,IL,1.0,1,single_facility_jaccard,same_state,1.0,17734552.0
550629032,MINNIE HAMILTON HEALTH CARE CENTER INC,WV,511303,775285,MINNIE HAMILTON HEALTH CARE CENTER,WV,1.0,1,single_facility_jaccard,same_state,1.0,29211100.0
411754276,CHILDREN'S HEALTH CARE,MN,243302,815845,CHILDRENS HEALTH CARE,MN,1.0,1,single_facility_jaccard,same_state,1.0,899268629.0
061562701,ST CATHERINE OF SIENA MEDICAL CENTER,NY,330401,819934,ST. CATHERINE OF SIENA MEDICAL CENTE,NY,0.75,1,single_facility_jaccard,same_state,1.0,258122356.0
825388429,UNITY MEDICAL CENTER INC,TN,440007,824177,UNITY MEDICAL CENTER,TN,1.0,1,single_facility_jaccard,same_state,1.0,46929574.0
470379754,CHILDREN'S HOSPITAL & MEDICAL CENTER,NE,283301,814617,CHILDRENS HOSPITAL & MEDICAL CENTER,NE,1.0,1,single_facility_jaccard,same_state,1.0,542829648.0
390806265,WAUPUN MEMORIAL HOSPITAL,WI,521327,773491,WAUPUN MEMORIAL HOSPITAL,WI,1.0,1,single_facility_jaccard,same_state,1.0,43082488.0
111631837,Wyckoff Heights Medical Center,NY,330221,826682,WYCKOFF HEIGHTS MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,385023039.0
850688306,Carle Eureka Hospital,IL,141309,777058,CARLE EUREKA HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,28680943.0
381565380,HARBOR BEACH COMMUNITY HOSPITAL,MI,231313,817943,HARBOR BEACH COMMUNITY HOSPITAL,MI,1.0,1,single_facility_jaccard,same_state,1.0,16336945.0
362167920,ADVOCATE SHERMAN HOSPITAL,IL,140030,826611,ADVOCATE SHERMAN HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,317499412.0
721479692,SPRINGHILL MEDICAL SERVICES INC,LA,190088,824562,SPRINGHILL MEDICAL CENTER,LA,1.0,1,single_facility_jaccard,same_state,1.0,23129375.0
474717998,Bozeman Health Deaconess Hospital,MT,270057,823709,BOZEMAN DEACONESS HEALTH SERVICES,MT,1.0,1,single_facility_jaccard,same_state,1.0,360531715.0
221487307,THE VALLEY HOSPITAL INC,NJ,310012,773208,THE VALLEY HOSPITAL,NJ,1.0,1,single_facility_jaccard,same_state,1.0,835217359.0
351970706,HUNTINGTON MEMORIAL HOSPITAL INC,IN,150091,825172,HUNTINGTON MEMORIAL HOSPITAL,IN,1.0,1,single_facility_jaccard,same_state,1.0,57890300.0
381359218,BRONSON LAKEVIEW HOSPITAL,MI,231332,817751,BRONSON LAKEVIEW HOSPITAL,MI,1.0,1,single_facility_jaccard,same_state,1.0,58911120.0
381359087,BRONSON METHODIST HOSPITAL,MI,230017,816672,BRONSON METHODIST HOSPITAL,MI,1.0,1,single_facility_jaccard,same_state,1.0,960384937.0
840417134,SAINT JOSEPH HOSPITAL INC,CO,060028,825108,SAINT JOSEPH HOSPITAL,CO,1.0,1,single_facility_jaccard,same_state,1.0,557358295.0
111665825,Episcopal Health Services Inc,NY,330395,826684,EPISCOPAL HEALTH SERVICES,NY,1.0,1,single_facility_jaccard,same_state,1.0,342250208.0
952224265,Santa Ynez Valley Cottage Hospital Inc,CA,051331,776384,SANTA YNEZ VALLEY COTTAGE HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,24587951.0
363517697,Fairview Bethesda Hospital,MN,242004,814547,FAIRVIEW BETHESDA HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,40447625.0
361799520,South Shore Hospital Corporation,IL,140181,825158,SOUTH SHORE HOSPITAL CORPORATION,IL,1.0,1,single_facility_jaccard,same_state,1.0,46183561.0
340726081,ASHTABULA COUNTY MEDICAL CENTER,OH,360125,820761,ASHTABULA COUNTY MEDICAL CENTER,OH,1.0,1,single_facility_jaccard,same_state,1.0,130220177.0
113241243,PLAINVIEW HOSPITAL,NY,330331,820516,PLAINVIEW HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,233556050.0
590724462,Winter Haven Hospital Inc,FL,100052,821251,WINTER HAVEN HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,409869488.0
