ccn,hsanum,hrrnum,STATE_CD,ctrl_type,net_patient_revenue,commercial_share,commercial_revenue_bil,spend_at_risk_bil,fy
180102,18066,208,KY,1,319168927.0,0.4,0.13650564870428877,0.13650564870428877,2023
180103,18045,204,KY,2,886309118.0,0.4,0.37906635286309076,0.37906635286309076,2023
180104,18066,208,KY,2,437399052.0,0.4,0.18707159840751336,0.18707159840751336,2023
180105,18082,205,KY,2,19586919.0,0.4,0.008377147203347146,0.008377147203347146,2023
180106,18001,205,KY,2,7049190.0,0.4,0.003014874483034451,0.003014874483034451,2023
180115,18062,204,KY,2,83355474.0,0.4,0.03565037849509541,0.03565037849509541,2023
180116,18054,208,KY,4,106965449.0,0.4,0.04574815017844929,0.04574815017844929,2023
180124,18007,380,KY,4,143120220.0,0.4,0.06121121707377399,0.06121121707377399,2023
180127,18023,204,KY,4,132674797.0,0.4,0.05674380460976024,0.05674380460976024,2023
180128,18048,444,KY,4,48483820.0,0.4,0.020736089076622333,0.020736089076622333,2023
180130,18049,205,KY,2,742874477.0,0.4,0.3177206607858298,0.3177206607858298,2023
180132,18079,204,KY,4,326216254.0,0.4,0.13951972639915866,0.13951972639915866,2023
180138,18041,205,KY,2,307380276.0,0.4,0.13146374983515652,0.13146374983515652,2023
180139,18089,204,KY,4,35283871.0,0.4,0.01509059088215515,0.01509059088215515,2023
180141,18049,205,KY,2,824991222.0,0.4,0.3528412461481688,0.3528412461481688,2023
180143,18045,204,KY,1,219461894.0,0.4,0.09386185706712566,0.09386185706712566,2023
180149,18014,205,KY,2,17485071.0,0.4,0.0074782059203888215,0.0074782059203888215,2023
180154,18070,377,KY,2,26597875.0,0.4,0.011375669352143998,0.011375669352143998,2023
180155,18080,204,KY,2,0.0,0.4,0.0,0.0,2023
180156,18034,204,KY,2,206593.0,0.4,8.83579480867357e-05,8.83579480867357e-05,2023
181301,18039,204,KY,1,16831211.0,0.4,0.0071985559422385785,0.0071985559422385785,2023
181302,18032,204,KY,2,35535734.0,0.4,0.015198310397719423,0.015198310397719423,2023
181304,18009,208,KY,2,26365861.0,0.4,0.011276439073444354,0.011276439073444354,2023
181305,18071,204,KY,2,22741654.0,0.4,0.009726398685040176,0.009726398685040176,2023
181306,18060,179,KY,2,29920668.0,0.4,0.012796797712722376,0.012796797712722376,2023
181307,18084,204,KY,2,19669554.0,0.4,0.00841248944166184,0.00841248944166184,2023
181308,18083,204,KY,4,25377589.0,0.4,0.010853764122833374,0.010853764122833374,2023
181309,18018,204,KY,11,48101782.0,0.4,0.020572694896901045,0.020572694896901045,2023
181310,18013,205,KY,2,21624142.0,0.4,0.009248448961272651,0.009248448961272651,2023
181311,18086,203,KY,1,48162288.0,0.4,0.020598572763077225,0.020598572763077225,2023
181314,18027,205,KY,2,25102568.0,0.4,0.010736140141184613,0.010736140141184613,2023
181315,18081,204,KY,2,36549643.0,0.4,0.015631950060179787,0.015631950060179787,2023
181316,18038,204,KY,2,21841581.0,0.4,0.009341445644964896,0.009341445644964896,2023
181317,18008,205,KY,2,21275541.0,0.4,0.009099355482495615,0.009099355482495615,2023
181318,18024,380,KY,2,38317144.0,0.4,0.016387894170586496,0.016387894170586496,2023
181319,18030,205,KY,2,27580169.0,0.4,0.0117957875664974,0.0117957875664974,2023
181320,18052,208,KY,2,21250273.0,0.4,0.009088548588591875,0.009088548588591875,2023
181321,18058,204,KY,2,19884329.0,0.4,0.008504346756770913,0.008504346756770913,2023
181322,18072,208,KY,2,29024089.0,0.4,0.012413339024685234,0.012413339024685234,2023
181323,18033,207,KY,2,71118943.0,0.4,0.030416925421372046,0.030416925421372046,2023
181324,18007,380,KY,2,41543345.0,0.4,0.017767711010824912,0.017767711010824912,2023
181325,18028,205,KY,2,33017209.0,0.4,0.014121160149622216,0.014121160149622216,2023
181327,18066,208,KY,9,21387833.0,0.4,0.00914738175011628,0.00914738175011628,2023
181328,18003,204,KY,2,37570049.0,0.4,0.016068368430479815,0.016068368430479815,2023
181329,18006,204,KY,1,52853333.0,0.4,0.022604890066095923,0.022604890066095923,2023
181330,18074,205,KY,8,41607013.0,0.4,0.017794941235657245,0.017794941235657245,2023
181331,18056,204,KY,2,26421303.0,0.4,0.011300151112854328,0.011300151112854328,2023
181332,18020,204,KY,4,22712355.0,0.4,0.009713867769079843,0.009713867769079843,2023
181333,18001,205,KY,2,13250470.0,0.4,0.005667105566911021,0.005667105566911021,2023
182001,18049,205,KY,4,64203869.0,0.4,0.02745941113236934,0.02745941113236934,2023
182002,18045,204,KY,1,15636316.0,0.4,0.006687510212813574,0.006687510212813574,2023
182003,18018,204,KY,4,15897984.0,0.4,0.006799423237746461,0.006799423237746461,2023
182004,18022,203,KY,4,13783127.0,0.4,0.005894918123745167,0.005894918123745167,2023
182005,18007,380,KY,2,6171827.0,0.4,0.0026396343035161585,0.0026396343035161585,2023
182006,18015,204,KY,2,13401337.0,0.4,0.005731630011369457,0.005731630011369457,2023
182008,18066,208,KY,2,8744594.0,0.4,0.0037399833619318193,0.0037399833619318193,2023
182009,18050,208,KY,2,8095335.0,0.4,0.0034623011896566407,0.0034623011896566407,2023
182010,18080,204,KY,2,366858.0,0.4,0.00015690183171358023,0.00015690183171358023,2023
183026,18045,204,KY,4,89007455.0,0.4,0.038067679390020294,0.038067679390020294,2023
183027,18016,203,KY,4,35536372.0,0.4,0.015198583264519746,0.015198583264519746,2023
183028,18019,205,KY,4,14720658.0,0.4,0.006295891609912196,0.006295891609912196,2023
183029,18007,380,KY,4,27928882.0,0.4,0.01194492894665631,0.01194492894665631,2023
183030,18021,203,KY,4,22645178.0,0.4,0.009685136776845727,0.009685136776845727,2023
183032,18049,205,KY,5,2999109.0,0.4,0.001282691656195814,0.001282691656195814,2023
184002,18036,380,KY,10,21027878.0,0.4,0.00899343226875166,0.00899343226875166,2023
184004,18045,204,KY,10,56567070.0,0.4,0.024193221621636472,0.024193221621636472,2023
184006,18016,203,KY,4,68841910.0,0.4,0.029443059106415658,0.029443059106415658,2023
184007,18049,205,KY,4,33972383.0,0.4,0.014529679386507299,0.014529679386507299,2023
184008,18049,205,KY,4,33118678.0,0.4,0.014164557518528293,0.014164557518528293,2023
184009,18045,204,KY,4,44221817.0,0.4,0.01891326913683971,0.01891326913683971,2023
184012,18019,205,KY,4,37685695.0,0.4,0.01611782917341127,0.01611782917341127,2023
184014,18036,380,KY,4,20449148.0,0.4,0.008745914708639571,0.008745914708639571,2023
184015,18049,205,KY,10,4794422.0,0.4,0.0020505307061802844,0.0020505307061802844,2023
184017,18007,380,KY,4,39438724.0,0.4,0.01686758374097427,0.01686758374097427,2023
190002,19046,213,LA,2,627866148.0,0.4,0.26853264394438686,0.26853264394438686,2023
190004,19086,212,LA,2,270432342.0,0.4,0.11566145433490174,0.11566145433490174,2023
190005,19066,218,LA,2,668084255.0,0.4,0.28573356270955685,0.28573356270955685,2023
190006,19046,213,LA,2,165943022.0,0.4,0.07097232202074628,0.07097232202074628,2023
190007,19064,219,LA,11,101531512.0,0.4,0.04342410472021696,0.04342410472021696,2023
190008,19036,212,LA,11,247419865.0,0.4,0.10581922711465128,0.10581922711465128,2023
190011,19061,217,LA,2,130249159.0,0.4,0.05570638128718293,0.05570638128718293,2023
190013,19084,214,LA,11,60830990.0,0.4,0.0260168614448928,0.0260168614448928,2023
190014,19062,212,LA,4,36229926.0,0.4,0.0154952100056356,0.0154952100056356,2023
190015,19033,210,LA,11,319536749.0,0.4,0.13666296283003923,0.13666296283003923,2023
190017,19071,213,LA,8,157763671.0,0.4,0.0674740879516288,0.0674740879516288,2023
190019,19002,209,LA,1,360372381.0,0.4,0.15412799142415926,0.15412799142415926,2023
190020,19093,210,LA,11,75403257.0,0.4,0.03224928757303873,0.03224928757303873,2023
190025,19053,213,LA,12,43062414.0,0.4,0.018417403013178183,0.018417403013178183,2023
190026,19002,209,LA,5,315148096.0,0.4,0.13478597583655594,0.13478597583655594,2023
190027,19047,214,LA,1,172393709.0,0.4,0.07373122221131317,0.07373122221131317,2023
190034,19001,213,LA,11,72096452.0,0.4,0.030834997134723013,0.030834997134723013,2023
190036,19066,218,LA,2,2316134445.0,0.4,0.9905896475350586,0.9905896475350586,2023
190039,19057,218,LA,2,362490036.0,0.4,0.15503369321732563,0.15503369321732563,2023
190040,19081,220,LA,11,311533242.0,0.4,0.13323993564122924,0.13323993564122924,2023
190041,19080,219,LA,1,291397275.0,0.4,0.12462796559934868,0.12462796559934868,2023
190044,19019,213,LA,2,53325390.0,0.4,0.02280678455380838,0.02280678455380838,2023
190045,19018,216,LA,11,462885898.0,0.4,0.19797209075605676,0.19797209075605676,2023
190046,19066,218,LA,2,367765544.0,0.4,0.1572899800324411,0.1572899800324411,2023
190050,19021,214,LA,11,44718745.0,0.4,0.019125800725164798,0.019125800725164798,2023
190053,19040,213,LA,2,48030423.0,0.4,0.020542175301282984,0.020542175301282984,2023
190054,19065,213,LA,11,106319014.0,0.4,0.04547167580530282,0.04547167580530282,2023
190060,19047,214,LA,2,366735864.0,0.4,0.15684959525664546,0.15684959525664546,2023
190064,19007,210,LA,1,1448942077.0,0.4,0.6196993548680401,0.6196993548680401,2023
190065,19007,210,LA,2,493379410.0,0.4,0.2110138886401973,0.2110138886401973,2023
190079,19051,218,LA,11,67914017.0,0.4,0.029046207705235343,0.029046207705235343,2023
190081,19061,217,LA,4,24246597.0,0.4,0.010370049125604457,0.010370049125604457,2023
190086,19078,219,LA,4,62664050.0,0.4,0.026800844543641893,0.026800844543641893,2023
190088,19082,219,LA,2,20630610.0,0.4,0.00882352435647718,0.00882352435647718,2023
190090,19091,219,LA,4,14926881.0,0.4,0.006384091312362381,0.006384091312362381,2023
190098,19080,219,LA,2,681282779.0,0.4,0.29137845144447794,0.29137845144447794,2023
190099,19002,209,LA,4,31069724.0,0.4,0.013288238518542285,0.013288238518542285,2023
190102,19046,213,LA,1,550909877.0,0.4,0.2356191464010685,0.2356191464010685,2023
190106,19069,209,LA,4,22687370.0,0.4,0.009703181911703518,0.009703181911703518,2023
190111,19080,219,LA,2,1077643231.0,0.4,0.46089821368933176,0.46089821368933176,2023
190114,19035,219,LA,12,28284284.0,0.4,0.012096931151309527,0.012096931151309527,2023
190116,19006,217,LA,11,26156842.0,0.4,0.011187043547210932,0.011187043547210932,2023
190118,19054,219,LA,2,30764343.0,0.4,0.013157629840878107,0.013157629840878107,2023
190125,19061,217,LA,1,382092864.0,0.4,0.16341764455535354,0.16341764455535354,2023
190128,19007,210,LA,2,457979550.0,0.4,0.19587369031712873,0.19587369031712873,2023
190133,19047,214,LA,11,16598511.0,0.4,0.007099032267574948,0.007099032267574948,2023
190140,19092,217,LA,11,42639550.0,0.4,0.018236547924381615,0.018236547924381615,2023
190144,19060,219,LA,4,58512397.0,0.4,0.025025220295733494,0.025025220295733494,2023
190145,19039,209,LA,11,21094834.0,0.4,0.009022068741294752,0.009022068741294752,2023
190151,19077,217,LA,11,24824061.0,0.4,0.010617025229024992,0.010617025229024992,2023
190160,19090,217,LA,4,150921564.0,0.4,0.06454778098522679,0.06454778098522679,2023
190164,19050,209,LA,4,69705908.0,0.4,0.02981258319692717,0.02981258319692717,2023
190167,19087,213,LA,4,32403365.0,0.4,0.013858624650910477,0.013858624650910477,2023
190176,19059,216,LA,2,1012576455.0,0.4,0.4330697450772333,0.4330697450772333,2023
190183,19036,212,LA,11,88482292.0,0.4,0.03784307194886269,0.03784307194886269,2023
190184,19016,217,LA,11,11824617.0,0.4,0.005057281200386907,0.005057281200386907,2023
190190,19016,217,LA,4,12913710.0,0.4,0.005523076376194544,0.005523076376194544,2023
190201,19047,214,LA,1,86345718.0,0.4,0.03692927867137764,0.03692927867137764,2023
190202,19007,210,LA,2,395961123.0,0.4,0.1693489728616147,0.1693489728616147,2023
190204,19081,220,LA,2,26318145.0,0.4,0.011256031374001938,0.011256031374001938,2023
190208,19061,217,LA,9,14288148.0,0.4,0.006110911014601639,0.006110911014601639,2023
190218,19080,219,LA,4,29052384.0,0.4,0.012425440538972331,0.012425440538972331,2023
190241,19036,212,LA,4,16370986.0,0.4,0.007001721893368492,0.007001721893368492,2023
190245,19061,217,LA,5,27017532.0,0.4,0.011555152836193483,0.011555152836193483,2023
190251,19007,210,LA,6,51872620.0,0.4,0.022185448031070594,0.022185448031070594,2023
190255,19046,213,LA,5,56261237.0,0.4,0.02406241962768116,0.02406241962768116,2023
190256,19081,220,LA,4,25231007.0,0.4,0.010791072333922567,0.010791072333922567,2023
190259,19046,213,LA,5,50309836.0,0.4,0.021517059520604214,0.021517059520604214,2023
190266,19007,210,LA,4,62802105.0,0.4,0.026859889412166545,0.026859889412166545,2023
190267,19018,216,LA,5,65232431.0,0.4,0.027899317749728057,0.027899317749728057,2023
190270,19081,220,LA,5,32322485.0,0.4,0.01382403301014213,0.01382403301014213,2023
190274,19059,216,LA,2,193358693.0,0.4,0.08269775528799651,0.08269775528799651,2023
190278,19080,219,LA,6,70736300.0,0.4,0.030253272488650444,0.030253272488650444,2023
190298,19002,209,LA,4,75898942.0,0.4,0.03246128754156319,0.03246128754156319,2023
190300,19066,218,LA,5,30628533.0,0.4,0.0130995451384455,0.0130995451384455,2023
190302,19059,216,LA,5,4398641.0,0.4,0.0018812587702883793,0.0018812587702883793,2023
190303,19033,210,LA,6,35353454.0,0.4,0.015120350898717761,0.015120350898717761,2023
190308,19014,218,LA,11,38077670.0,0.4,0.016285473317701242,0.016285473317701242,2023
190312,19009,216,LA,1,35277238.0,0.4,0.015087754008351783,0.015087754008351783,2023
190313,19066,218,LA,11,85597725.0,0.4,0.03660936886483413,0.03660936886483413,2023
190316,19007,210,LA,2,45569175.0,0.4,0.019489521905414867,0.019489521905414867,2023
190317,19080,219,LA,2,152998688.0,0.4,0.0654361480381362,0.0654361480381362,2023
190318,19024,213,LA,4,32405556.0,0.4,0.013859561721693408,0.013859561721693408,2023
190779,19063,212,LA,1,10085161.0,0.4,0.004313331681539895,0.004313331681539895,2023
191300,19031,210,LA,11,15246073.0,0.4,0.0065206068291790275,0.0065206068291790275,2023
191301,19061,217,LA,2,20840064.0,0.4,0.008913105928256278,0.008913105928256278,2023
191302,19046,213,LA,2,44190976.0,0.4,0.018900078721496776,0.018900078721496776,2023
191303,19063,212,LA,1,912334.0,0.4,0.000390196958317871,0.000390196958317871,2023
191304,19088,219,LA,11,25384793.0,0.4,0.01085684520814612,0.01085684520814612,2023
191305,19052,216,LA,11,34723424.0,0.4,0.014850892794943258,0.014850892794943258,2023
191306,19007,210,LA,13,27544006.0,0.4,0.011780320980133579,0.011780320980133579,2023
191307,19020,214,LA,3,11067639.0,0.4,0.00473352859102066,0.00473352859102066,2023
191308,19007,210,LA,11,3779036.0,0.4,0.0016162593442464426,0.0016162593442464426,2023
191309,19003,210,LA,11,23039082.0,0.4,0.009853605936900316,0.009853605936900316,2023
191310,19027,213,LA,11,21272256.0,0.4,0.009097950517857584,0.009097950517857584,2023
191311,19012,209,LA,11,20173950.0,0.4,0.008628215025699814,0.008628215025699814,2023
191312,19080,219,LA,1,28649966.0,0.4,0.012253330018513418,0.012253330018513418,2023
191313,19028,216,LA,11,24986773.0,0.4,0.010686615672307626,0.010686615672307626,2023
191314,19085,259,LA,11,15006327.0,0.4,0.006418069644366364,0.006418069644366364,2023
191315,19070,209,LA,11,35889613.0,0.4,0.015349661229117321,0.015349661229117321,2023
191316,19067,210,LA,11,19118393.0,0.4,0.00817676289223648,0.00817676289223648,2023
191317,19078,219,LA,11,23444186.0,0.4,0.01002686523514241,0.01002686523514241,2023
191318,19026,209,LA,11,26474539.0,0.4,0.011322919666117728,0.011322919666117728,2023
191319,19046,213,LA,11,15945155.0,0.4,0.006819597845643144,0.006819597845643144,2023
191320,19078,219,LA,4,11649614.0,0.4,0.004982434008134397,0.004982434008134397,2023
191321,19033,210,LA,10,0.0,0.4,0.0,0.0,2023
191322,19042,213,LA,2,24014267.0,0.4,0.010270683696577378,0.010270683696577378,2023
191323,19022,217,LA,11,23354998.0,0.4,0.009988720338297116,0.009988720338297116,2023
191324,19075,212,LA,2,61703058.0,0.4,0.026389837001044768,0.026389837001044768,2023
191325,19029,212,LA,11,20770402.0,0.4,0.00888331212411181,0.00888331212411181,2023
191326,19008,219,LA,11,13564211.0,0.4,0.005801289740579445,0.005801289740579445,2023
192004,19007,210,LA,4,9885616.0,0.4,0.004227988098984011,0.004227988098984011,2023
192006,19080,219,LA,4,10249689.0,0.4,0.004383698811514358,0.004383698811514358,2023
192007,19057,218,LA,4,17167791.0,0.4,0.007342508148591329,0.007342508148591329,2023
192008,19007,210,LA,4,17522079.0,0.4,0.007494033905571252,0.007494033905571252,2023
192009,19066,218,LA,4,4344018.0,0.4,0.0018578970097333667,0.0018578970097333667,2023
192010,19080,219,LA,4,51105438.0,0.4,0.021857331263662804,0.021857331263662804,2023
192011,19080,219,LA,5,13021403.0,0.4,0.0055691356933219634,0.0055691356933219634,2023
192012,19002,209,LA,4,5925225.0,0.4,0.002534164869827286,0.002534164869827286,2023
192013,19047,214,LA,4,8765027.0,0.4,0.003748722370287651,0.003748722370287651,2023
192015,19066,218,LA,4,10172334.0,0.4,0.004350614781202347,0.004350614781202347,2023
192016,19061,217,LA,4,8039852.0,0.4,0.0034385716149193737,0.0034385716149193737,2023
192022,19078,219,LA,4,11583487.0,0.4,0.004954152091355359,0.004954152091355359,2023
192023,19081,220,LA,4,3556033.0,0.4,0.0015208829883331914,0.0015208829883331914,2023
192028,25059,259,LA,4,12920357.0,0.4,0.005525919237670648,0.005525919237670648,2023
192029,19046,213,LA,4,13458285.0,0.4,0.005755986153289286,0.005755986153289286,2023
192031,19090,217,LA,4,11912804.0,0.4,0.005094997978631693,0.005094997978631693,2023
192032,19046,213,LA,4,15969848.0,0.4,0.006830158817273866,0.006830158817273866,2023
192034,19071,213,LA,4,842986.0,0.4,0.00036053744911901647,0.00036053744911901647,2023
192035,19064,219,LA,4,4333112.0,0.4,0.0018532326126732826,0.0018532326126732826,2023
192036,19033,210,LA,5,12830043.0,0.4,0.005487292760861145,0.005487292760861145,2023
192037,19036,212,LA,4,10199655.0,0.4,0.004362299724543494,0.004362299724543494,2023
192041,19093,210,LA,4,7391475.0,0.4,0.003161266666026461,0.003161266666026461,2023
192043,19002,209,LA,4,12348548.0,0.4,0.005281361726343892,0.005281361726343892,2023
192048,19018,216,LA,5,16853729.0,0.4,0.007208186686140924,0.007208186686140924,2023
192057,19046,213,LA,6,8795813.0,0.4,0.003761889262630558,0.003761889262630558,2023
192058,19033,210,LA,4,0.0,0.4,0.0,0.0,2023
193028,19007,210,LA,4,22638184.0,0.4,0.009682145506623992,0.009682145506623992,2023
193031,19002,209,LA,4,14439299.0,0.4,0.0061755569232784,0.0061755569232784,2023
193044,19033,210,LA,11,10022704.0,0.4,0.004286619390399085,0.004286619390399085,2023
193050,19050,209,LA,5,5147828.0,0.4,0.002201679239777942,0.002201679239777942,2023
193058,19061,217,LA,6,5252801.0,0.4,0.002246575237631252,0.002246575237631252,2023
193067,19040,213,LA,4,5676067.0,0.4,0.002427602258173479,0.002427602258173479,2023
193069,19006,217,LA,4,8299712.0,0.4,0.0035497113746877063,0.0035497113746877063,2023
193070,19073,210,LA,4,7085472.0,0.4,0.0030303919646165133,0.0030303919646165133,2023
193074,19066,218,LA,4,4312816.0,0.4,0.0018445521979720662,0.0018445521979720662,2023
193078,19007,210,LA,6,13040016.0,0.4,0.0055770963042223246,0.0055770963042223246,2023
193079,19033,210,LA,4,9437515.0,0.4,0.004036339374701899,0.004036339374701899,2023
193080,19080,219,LA,5,5710597.0,0.4,0.002442370425281925,0.002442370425281925,2023
193086,19050,209,LA,5,5938566.0,0.4,0.002539870694252243,0.002539870694252243,2023
193090,19007,210,LA,4,10529176.0,0.4,0.004503232860765386,0.004503232860765386,2023
193092,19007,210,LA,4,0.0,0.4,0.0,0.0,2023
193093,19046,213,LA,4,11123697.0,0.4,0.004757504088030947,0.004757504088030947,2023
193094,19080,219,LA,6,7144531.0,0.4,0.0030556509620465063,0.0030556509620465063,2023
